Date,Start (ET),Visitor/Neutral,Home/Neutral,home_perc,away_perc
Fri Jan 10 2020,10:30p,Golden State Warriors,Los Angeles Clippers,0.811711729,0.188288242
Sat Jan 11 2020,5:00p,Minnesota Timberwolves,Houston Rockets,0.778279662,0.221720383
Sat Jan 11 2020,7:00p,New Orleans Pelicans,Boston Celtics,0.743016183,0.256983787
Sat Jan 11 2020,7:00p,Chicago Bulls,Detroit Pistons,0.619352937,0.380647033
Sat Jan 11 2020,8:00p,Los Angeles Lakers,Oklahoma City Thunder,0.491531253,0.508468747
Sat Jan 11 2020,8:30p,Philadelphia 76ers,Dallas Mavericks,0.638506591,0.361493438
Sat Jan 11 2020,9:00p,Cleveland Cavaliers,Denver Nuggets,0.783026755,0.21697326
Sat Jan 11 2020,10:00p,Milwaukee Bucks,Portland Trail Blazers,0.292720526,0.707279503
Sun Jan 12 2020,3:30p,Miami Heat,New York Knicks,0.296098441,0.703901529
Sun Jan 12 2020,3:30p,Utah Jazz,Washington Wizards,0.373486787,0.626513302
Sun Jan 12 2020,6:00p,Atlanta Hawks,Brooklyn Nets,0.72182101,0.27817902
Sun Jan 12 2020,6:00p,Golden State Warriors,Memphis Grizzlies,0.772623837,0.227376163
Sun Jan 12 2020,6:00p,San Antonio Spurs,Toronto Raptors,0.708139181,0.291860878
Sun Jan 12 2020,8:00p,Los Angeles Clippers,Denver Nuggets,0.545001864,0.454998165
Sun Jan 12 2020,8:00p,Charlotte Hornets,Phoenix Suns,0.662193418,0.337806612
Mon Jan 13 2020,7:00p,New Orleans Pelicans,Detroit Pistons,0.466453105,0.533546925
Mon Jan 13 2020,7:00p,Philadelphia 76ers,Indiana Pacers,0.60218662,0.39781335
Mon Jan 13 2020,7:30p,Chicago Bulls,Boston Celtics,0.787006855,0.21299313
Mon Jan 13 2020,8:00p,Oklahoma City Thunder,Minnesota Timberwolves,0.521019101,0.478980899
Mon Jan 13 2020,10:00p,Charlotte Hornets,Portland Trail Blazers,0.685838342,0.314161688
Mon Jan 13 2020,10:00p,Orlando Magic,Sacramento Kings,0.505609572,0.494390398
Mon Jan 13 2020,10:30p,Cleveland Cavaliers,Los Angeles Lakers,0.848096073,0.151903927
Tue Jan 14 2020,7:30p,Phoenix Suns,Atlanta Hawks,0.353529602,0.646470428
Tue Jan 14 2020,7:30p,Utah Jazz,Brooklyn Nets,0.354844004,0.645156026
Tue Jan 14 2020,8:00p,Houston Rockets,Memphis Grizzlies,0.461073756,0.538926244
Tue Jan 14 2020,8:00p,New York Knicks,Milwaukee Bucks,0.873921096,0.126078904
Tue Jan 14 2020,10:30p,Dallas Mavericks,Golden State Warriors,0.280376494,0.719623506
Tue Jan 14 2020,10:30p,Cleveland Cavaliers,Los Angeles Clippers,0.809923112,0.190076858
Wed Jan 15 2020,7:00p,Detroit Pistons,Boston Celtics,0.78774178,0.21225822
Wed Jan 15 2020,7:00p,Brooklyn Nets,Philadelphia 76ers,0.765550792,0.234449178
Wed Jan 15 2020,7:30p,San Antonio Spurs,Miami Heat,0.746123195,0.253876746
Wed Jan 15 2020,8:00p,Washington Wizards,Chicago Bulls,0.484315753,0.515684187
Wed Jan 15 2020,8:00p,Indiana Pacers,Minnesota Timberwolves,0.563780606,0.436219364
Wed Jan 15 2020,8:00p,Toronto Raptors,Oklahoma City Thunder,0.643464923,0.356535047
Wed Jan 15 2020,9:00p,Charlotte Hornets,Denver Nuggets,0.779679179,0.220320806
Wed Jan 15 2020,9:30p,Portland Trail Blazers,Houston Rockets,0.80641228,0.19358772
Wed Jan 15 2020,10:00p,Dallas Mavericks,Sacramento Kings,0.302719265,0.697280765
Wed Jan 15 2020,10:30p,Orlando Magic,Los Angeles Lakers,0.820421994,0.179578066
Thu Jan 16 2020,7:30p,Phoenix Suns,New York Knicks,0.427588075,0.572411954
Thu Jan 16 2020,8:00p,Boston Celtics,Milwaukee Bucks,0.813617051,0.186382979
Thu Jan 16 2020,8:00p,Utah Jazz,New Orleans Pelicans,0.387594461,0.612405598
Thu Jan 16 2020,10:30p,Denver Nuggets,Golden State Warriors,0.345681131,0.654318869
Thu Jan 16 2020,10:30p,Orlando Magic,Los Angeles Clippers,0.742678821,0.257321209
Fri Jan 17 2020,7:00p,Minnesota Timberwolves,Indiana Pacers,0.748120844,0.251879156
Fri Jan 17 2020,7:00p,Chicago Bulls,Philadelphia 76ers,0.750559986,0.249440014
Fri Jan 17 2020,7:00p,Washington Wizards,Toronto Raptors,0.767815053,0.232185006
Fri Jan 17 2020,8:00p,Cleveland Cavaliers,Memphis Grizzlies,0.798636913,0.201363117
Fri Jan 17 2020,8:00p,Miami Heat,Oklahoma City Thunder,0.513384521,0.48661539
Fri Jan 17 2020,8:30p,Atlanta Hawks,San Antonio Spurs,0.81239742,0.18760255
Fri Jan 17 2020,9:30p,Portland Trail Blazers,Dallas Mavericks,0.774414063,0.225585923
Sat Jan 18 2020,3:30p,Los Angeles Clippers,New Orleans Pelicans,0.460184067,0.539815962
Sat Jan 18 2020,6:00p,Milwaukee Bucks,Brooklyn Nets,0.263676792,0.736323237
Sat Jan 18 2020,7:00p,Phoenix Suns,Boston Celtics,0.73145479,0.26854521
Sat Jan 18 2020,7:30p,Detroit Pistons,Atlanta Hawks,0.4274185,0.57258147
Sat Jan 18 2020,7:30p,Philadelphia 76ers,New York Knicks,0.370066047,0.629933953
Sat Jan 18 2020,8:00p,Cleveland Cavaliers,Chicago Bulls,0.643782794,0.356217146
Sat Jan 18 2020,8:00p,Toronto Raptors,Minnesota Timberwolves,0.3836101,0.61638993
Sat Jan 18 2020,8:30p,Orlando Magic,Golden State Warriors,0.42191869,0.57808131
Sat Jan 18 2020,8:30p,Los Angeles Lakers,Houston Rockets,0.461188197,0.538811803
Sat Jan 18 2020,9:00p,Portland Trail Blazers,Oklahoma City Thunder,0.745726287,0.254273653
Sat Jan 18 2020,9:00p,Sacramento Kings,Utah Jazz,0.799557447,0.200442612
Sun Jan 19 2020,3:00p,Miami Heat,San Antonio Spurs,0.481876701,0.518123329
Sun Jan 19 2020,8:00p,Indiana Pacers,Denver Nuggets,0.655928493,0.344071537
Mon Jan 20 2020,2:00p,Detroit Pistons,Washington Wizards,0.509905934,0.490094036
Mon Jan 20 2020,2:30p,Toronto Raptors,Atlanta Hawks,0.296880692,0.703119278
Mon Jan 20 2020,3:00p,Philadelphia 76ers,Brooklyn Nets,0.444010198,0.555989861
Mon Jan 20 2020,5:00p,Orlando Magic,Charlotte Hornets,0.452255845,0.547744155
Mon Jan 20 2020,5:00p,New York Knicks,Cleveland Cavaliers,0.530089438,0.469910592
Mon Jan 20 2020,5:00p,Oklahoma City Thunder,Houston Rockets,0.697406769,0.302593201
Mon Jan 20 2020,5:00p,New Orleans Pelicans,Memphis Grizzlies,0.703668177,0.296331793
Mon Jan 20 2020,5:00p,Sacramento Kings,Miami Heat,0.80410111,0.195898905
Mon Jan 20 2020,5:00p,Chicago Bulls,Milwaukee Bucks,0.858679473,0.141320497
Mon Jan 20 2020,7:30p,Los Angeles Lakers,Boston Celtics,0.458739638,0.541260362
Mon Jan 20 2020,8:00p,Denver Nuggets,Minnesota Timberwolves,0.481847316,0.518152654
Mon Jan 20 2020,9:00p,San Antonio Spurs,Phoenix Suns,0.601140618,0.398859471
Mon Jan 20 2020,9:00p,Indiana Pacers,Utah Jazz,0.723896861,0.276103199
Mon Jan 20 2020,10:00p,Golden State Warriors,Portland Trail Blazers,0.769634485,0.230365515
Tue Jan 21 2020,8:30p,Los Angeles Clippers,Dallas Mavericks,0.645003796,0.354996175
Wed Jan 22 2020,7:00p,Sacramento Kings,Detroit Pistons,0.668213129,0.331786871
Wed Jan 22 2020,7:00p,Oklahoma City Thunder,Orlando Magic,0.593165219,0.406834751
Wed Jan 22 2020,7:00p,Philadelphia 76ers,Toronto Raptors,0.70515424,0.29484573
Wed Jan 22 2020,7:30p,Los Angeles Clippers,Atlanta Hawks,0.290858716,0.709141254
Wed Jan 22 2020,7:30p,Memphis Grizzlies,Boston Celtics,0.667378545,0.332621455
Wed Jan 22 2020,7:30p,Washington Wizards,Miami Heat,0.803342521,0.196657479
Wed Jan 22 2020,7:30p,Los Angeles Lakers,New York Knicks,0.287583351,0.712416589
Wed Jan 22 2020,8:00p,Minnesota Timberwolves,Chicago Bulls,0.513818741,0.486181259
Wed Jan 22 2020,8:00p,Denver Nuggets,Houston Rockets,0.672448754,0.327551216
Wed Jan 22 2020,9:00p,Indiana Pacers,Phoenix Suns,0.557769775,0.442230225
Wed Jan 22 2020,9:30p,San Antonio Spurs,New Orleans Pelicans,0.605881095,0.394118905
Wed Jan 22 2020,10:00p,Utah Jazz,Golden State Warriors,0.276845008,0.723154962
Thu Jan 23 2020,7:00p,Washington Wizards,Cleveland Cavaliers,0.402897805,0.597102165
Thu Jan 23 2020,8:00p,Los Angeles Lakers,Brooklyn Nets,0.338500172,0.661499858
Thu Jan 23 2020,10:30p,Dallas Mavericks,Portland Trail Blazers,0.437308878,0.562691152
Fri Jan 24 2020,3:00p,Milwaukee Bucks,Charlotte Hornets,0.214109659,0.7858904
Fri Jan 24 2020,7:00p,Memphis Grizzlies,Detroit Pistons,0.517197669,0.482802361
Fri Jan 24 2020,7:00p,Boston Celtics,Orlando Magic,0.523534417,0.476465613
Fri Jan 24 2020,7:30p,Toronto Raptors,New York Knicks,0.292453736,0.707546294
Fri Jan 24 2020,8:00p,Sacramento Kings,Chicago Bulls,0.622750342,0.377249658
Fri Jan 24 2020,8:00p,Los Angeles Clippers,Miami Heat,0.701629043,0.298370957
Fri Jan 24 2020,8:00p,Houston Rockets,Minnesota Timberwolves,0.349484861,0.650515139
Fri Jan 24 2020,8:00p,Denver Nuggets,New Orleans Pelicans,0.576837361,0.42316258
Fri Jan 24 2020,8:00p,Atlanta Hawks,Oklahoma City Thunder,0.813983798,0.186016172
Fri Jan 24 2020,8:30p,Phoenix Suns,San Antonio Spurs,0.717297614,0.282702386
Fri Jan 24 2020,10:30p,Indiana Pacers,Golden State Warriors,0.351453274,0.648546696
Sat Jan 25 2020,5:00p,Dallas Mavericks,Utah Jazz,0.672556281,0.327443719
Sat Jan 25 2020,7:00p,Brooklyn Nets,Detroit Pistons,0.649314106,0.350685865
Sat Jan 25 2020,8:00p,Chicago Bulls,Cleveland Cavaliers,0.45394519,0.54605478
Sat Jan 25 2020,8:00p,Oklahoma City Thunder,Minnesota Timberwolves,0.416652918,0.583347082
Sat Jan 25 2020,8:30p,Los Angeles Lakers,Philadelphia 76ers,0.507239342,0.492760599
Sun Jan 26 2020,3:30p,Houston Rockets,Denver Nuggets,0.57806915,0.421930879
Sun Jan 26 2020,4:00p,Toronto Raptors,San Antonio Spurs,0.505588591,0.494411409
Sun Jan 26 2020,6:00p,Washington Wizards,Atlanta Hawks,0.426980585,0.573019385
Sun Jan 26 2020,6:00p,Phoenix Suns,Memphis Grizzlies,0.673398793,0.326601267
Sun Jan 26 2020,6:00p,Boston Celtics,New Orleans Pelicans,0.471656501,0.528343499
Sun Jan 26 2020,6:00p,Brooklyn Nets,New York Knicks,0.398741126,0.601258874
Sun Jan 26 2020,6:00p,Los Angeles Clippers,Orlando Magic,0.425985396,0.574014604
Sun Jan 26 2020,9:00p,Indiana Pacers,Portland Trail Blazers,0.475497037,0.524502933
Mon Jan 27 2020,7:00p,Cleveland Cavaliers,Detroit Pistons,0.739281118,0.260718912
Mon Jan 27 2020,7:30p,Orlando Magic,Miami Heat,0.784617603,0.215382382
Mon Jan 27 2020,8:00p,San Antonio Spurs,Chicago Bulls,0.462126076,0.537873983
Mon Jan 27 2020,8:00p,Sacramento Kings,Minnesota Timberwolves,0.604470432,0.395529568
Mon Jan 27 2020,8:00p,Dallas Mavericks,Oklahoma City Thunder,0.597472608,0.402527392
Mon Jan 27 2020,9:00p,Houston Rockets,Utah Jazz,0.718572974,0.281427056
Tue Jan 28 2020,7:00p,New York Knicks,Charlotte Hornets,0.512054503,0.487945557
Tue Jan 28 2020,7:00p,Golden State Warriors,Philadelphia 76ers,0.827132225,0.17286782
Tue Jan 28 2020,7:30p,New Orleans Pelicans,Cleveland Cavaliers,0.341956526,0.658043504
Tue Jan 28 2020,7:30p,Atlanta Hawks,Toronto Raptors,0.839956582,0.160043344
Tue Jan 28 2020,8:00p,Denver Nuggets,Memphis Grizzlies,0.629689217,0.370310813
Tue Jan 28 2020,8:00p,Boston Celtics,Miami Heat,0.69980377,0.30019626
Tue Jan 28 2020,8:00p,Washington Wizards,Milwaukee Bucks,0.861186385,0.138813674
Tue Jan 28 2020,8:30p,Phoenix Suns,Dallas Mavericks,0.755665362,0.244334608
Wed Jan 29 2020,7:00p,Chicago Bulls,Indiana Pacers,0.760556877,0.239443108
Wed Jan 29 2020,7:30p,Detroit Pistons,Brooklyn Nets,0.547762811,0.452237159
Wed Jan 29 2020,7:30p,Memphis Grizzlies,New York Knicks,0.356588215,0.643411815
Wed Jan 29 2020,8:30p,Utah Jazz,San Antonio Spurs,0.493891358,0.506108642
Wed Jan 29 2020,10:00p,Houston Rockets,Portland Trail Blazers,0.479157478,0.520842493
Wed Jan 29 2020,10:00p,Oklahoma City Thunder,Sacramento Kings,0.415570319,0.584429681
Thu Jan 30 2020,7:00p,Toronto Raptors,Cleveland Cavaliers,0.258126915,0.741873085
Thu Jan 30 2020,7:00p,Charlotte Hornets,Washington Wizards,0.700026631,0.299973428
Thu Jan 30 2020,7:30p,Philadelphia 76ers,Atlanta Hawks,0.3553105,0.6446895
Thu Jan 30 2020,8:00p,Golden State Warriors,Boston Celtics,0.838630319,0.161369696
Thu Jan 30 2020,10:30p,Utah Jazz,Denver Nuggets,0.534579277,0.465420783
Thu Jan 30 2020,10:30p,Sacramento Kings,Los Angeles Clippers,0.810933173,0.189066812
Fri Jan 31 2020,7:00p,Toronto Raptors,Detroit Pistons,0.335600376,0.664399624
Fri Jan 31 2020,7:30p,Chicago Bulls,Brooklyn Nets,0.653887987,0.346112013
Fri Jan 31 2020,7:30p,Dallas Mavericks,Houston Rockets,0.53201133,0.46798861
Fri Jan 31 2020,8:00p,Memphis Grizzlies,New Orleans Pelicans,0.50774169,0.492258281
Fri Jan 31 2020,9:00p,Denver Nuggets,Milwaukee Bucks,0.821340621,0.178659365
Fri Jan 31 2020,9:00p,Oklahoma City Thunder,Phoenix Suns,0.493389577,0.506610394
Fri Jan 31 2020,10:30p,Portland Trail Blazers,Los Angeles Lakers,0.819123149,0.180876866
Sat Feb 1 2020,3:30p,Minnesota Timberwolves,Los Angeles Clippers,0.800031066,0.199968979
Sat Feb 1 2020,7:00p,New York Knicks,Indiana Pacers,0.839200675,0.16079928
Sat Feb 1 2020,7:00p,Miami Heat,Orlando Magic,0.371570319,0.628429711
Sat Feb 1 2020,8:00p,Golden State Warriors,Cleveland Cavaliers,0.522250414,0.477749586
Sat Feb 1 2020,8:00p,Brooklyn Nets,Washington Wizards,0.594510794,0.405489206
Sat Feb 1 2020,8:30p,Philadelphia 76ers,Boston Celtics,0.697804332,0.302195698
Sat Feb 1 2020,8:30p,Atlanta Hawks,Dallas Mavericks,0.814604402,0.185395598
Sat Feb 1 2020,9:00p,Charlotte Hornets,San Antonio Spurs,0.805975676,0.19402425
Sat Feb 1 2020,10:00p,Los Angeles Lakers,Sacramento Kings,0.331170887,0.668829203
Sat Feb 1 2020,10:30p,Utah Jazz,Portland Trail Blazers,0.527478158,0.472521752
Sun Feb 2 2020,12:30p,Denver Nuggets,Detroit Pistons,0.455967247,0.544032753
Sun Feb 2 2020,2:00p,New Orleans Pelicans,Houston Rockets,0.688558817,0.311441183
Sun Feb 2 2020,2:00p,Phoenix Suns,Milwaukee Bucks,0.849234283,0.150765747
Sun Feb 2 2020,3:00p,Chicago Bulls,Toronto Raptors,0.814498186,0.185501784
Mon Feb 3 2020,7:00p,Orlando Magic,Charlotte Hornets,0.43414709,0.56585288
Mon Feb 3 2020,7:00p,New York Knicks,Cleveland Cavaliers,0.462601095,0.537398934
Mon Feb 3 2020,7:00p,Dallas Mavericks,Indiana Pacers,0.619893253,0.380106747
Mon Feb 3 2020,7:00p,Golden State Warriors,Washington Wizards,0.744647324,0.255352616
Mon Feb 3 2020,7:30p,Boston Celtics,Atlanta Hawks,0.350822538,0.649177432
Mon Feb 3 2020,7:30p,Phoenix Suns,Brooklyn Nets,0.552517295,0.447482675
Mon Feb 3 2020,7:30p,Philadelphia 76ers,Miami Heat,0.711309254,0.288690716
Mon Feb 3 2020,8:00p,Detroit Pistons,Memphis Grizzlies,0.701548576,0.298451394
Mon Feb 3 2020,10:00p,Minnesota Timberwolves,Sacramento Kings,0.517219305,0.482780665
Mon Feb 3 2020,10:30p,San Antonio Spurs,Los Angeles Clippers,0.739195585,0.260804445
Tue Feb 4 2020,7:30p,Milwaukee Bucks,New Orleans Pelicans,0.31992954,0.68007046
Tue Feb 4 2020,8:00p,Charlotte Hornets,Houston Rockets,0.835665643,0.164334372
Tue Feb 4 2020,9:00p,Portland Trail Blazers,Denver Nuggets,0.717882156,0.282117903
Tue Feb 4 2020,10:00p,San Antonio Spurs,Los Angeles Lakers,0.773069799,0.226930231
Wed Feb 5 2020,7:00p,Phoenix Suns,Detroit Pistons,0.505970001,0.494029969
Wed Feb 5 2020,7:30p,Orlando Magic,Boston Celtics,0.801178873,0.198821098
Wed Feb 5 2020,7:30p,Golden State Warriors,Brooklyn Nets,0.709564984,0.290434986
Wed Feb 5 2020,7:30p,Indiana Pacers,Toronto Raptors,0.80030328,0.199696735
Wed Feb 5 2020,8:00p,Atlanta Hawks,Minnesota Timberwolves,0.624760747,0.375239283
Wed Feb 5 2020,8:00p,Cleveland Cavaliers,Oklahoma City Thunder,0.826992393,0.173007593
Wed Feb 5 2020,8:30p,Memphis Grizzlies,Dallas Mavericks,0.690088987,0.309910983
Wed Feb 5 2020,9:00p,Denver Nuggets,Utah Jazz,0.650810122,0.349189848
Wed Feb 5 2020,10:00p,Miami Heat,Los Angeles Clippers,0.601508617,0.398491383
Thu Feb 6 2020,7:30p,Orlando Magic,New York Knicks,0.502353072,0.497646958
Thu Feb 6 2020,8:00p,New Orleans Pelicans,Chicago Bulls,0.398503065,0.601496875
Thu Feb 6 2020,8:00p,Philadelphia 76ers,Milwaukee Bucks,0.820635974,0.179363996
Thu Feb 6 2020,10:00p,San Antonio Spurs,Portland Trail Blazers,0.662606478,0.337393522
Thu Feb 6 2020,10:30p,Houston Rockets,Los Angeles Lakers,0.711324632,0.288675338
Fri Feb 7 2020,7:00p,Memphis Grizzlies,Philadelphia 76ers,0.591852665,0.408147365
Fri Feb 7 2020,7:00p,Dallas Mavericks,Washington Wizards,0.398178905,0.601821125
Fri Feb 7 2020,7:30p,Atlanta Hawks,Boston Celtics,0.843703151,0.156296879
Fri Feb 7 2020,8:00p,Toronto Raptors,Indiana Pacers,0.429164678,0.570835352
Fri Feb 7 2020,8:00p,Detroit Pistons,Oklahoma City Thunder,0.785571277,0.214428693
Fri Feb 7 2020,9:00p,Houston Rockets,Phoenix Suns,0.36346516,0.63653481
Fri Feb 7 2020,10:00p,Miami Heat,Sacramento Kings,0.335637361,0.664362609
Fri Feb 7 2020,10:30p,Portland Trail Blazers,Utah Jazz,0.701925516,0.298074484
Sat Feb 8 2020,5:00p,Milwaukee Bucks,Orlando Magic,0.256471664,0.743528366
Sat Feb 8 2020,7:00p,Dallas Mavericks,Charlotte Hornets,0.270197481,0.729802489
Sat Feb 8 2020,7:00p,New York Knicks,Detroit Pistons,0.687780023,0.312219948
Sat Feb 8 2020,7:30p,New Orleans Pelicans,Indiana Pacers,0.628587008,0.371412963
Sat Feb 8 2020,7:30p,Brooklyn Nets,Toronto Raptors,0.811323047,0.188676924
Sat Feb 8 2020,8:00p,Los Angeles Clippers,Minnesota Timberwolves,0.314321399,0.685678542
Sat Feb 8 2020,8:30p,Los Angeles Lakers,Golden State Warriors,0.30134657,0.69865334
Sat Feb 8 2020,9:00p,Denver Nuggets,Phoenix Suns,0.473031908,0.526968002
Sat Feb 8 2020,10:00p,San Antonio Spurs,Sacramento Kings,0.469494522,0.530505538
Sun Feb 9 2020,3:30p,Boston Celtics,Oklahoma City Thunder,0.65156889,0.348431081
Sun Feb 9 2020,6:00p,New York Knicks,Atlanta Hawks,0.571774304,0.428225726
Sun Feb 9 2020,6:00p,Chicago Bulls,Philadelphia 76ers,0.75152725,0.24847275
Sun Feb 9 2020,6:00p,Memphis Grizzlies,Washington Wizards,0.518315196,0.481684834
Sun Feb 9 2020,7:00p,Utah Jazz,Houston Rockets,0.686728656,0.313271403
Sun Feb 9 2020,7:30p,Los Angeles Clippers,Cleveland Cavaliers,0.277882218,0.722117782
Sun Feb 9 2020,9:00p,Miami Heat,Portland Trail Blazers,0.482363015,0.517636955
Mon Feb 10 2020,7:00p,Charlotte Hornets,Detroit Pistons,0.69021523,0.30978474
Mon Feb 10 2020,7:00p,Brooklyn Nets,Indiana Pacers,0.670414627,0.329585373
Mon Feb 10 2020,7:00p,Atlanta Hawks,Orlando Magic,0.695034981,0.30496496
Mon Feb 10 2020,7:30p,Minnesota Timberwolves,Toronto Raptors,0.83889538,0.161104649
Mon Feb 10 2020,8:00p,Sacramento Kings,Milwaukee Bucks,0.852889061,0.147110969
Mon Feb 10 2020,8:30p,Utah Jazz,Dallas Mavericks,0.630390644,0.369609416
Mon Feb 10 2020,9:00p,San Antonio Spurs,Denver Nuggets,0.731272459,0.268727452
Mon Feb 10 2020,10:30p,Miami Heat,Golden State Warriors,0.30667153,0.69332844
Mon Feb 10 2020,10:30p,Phoenix Suns,Los Angeles Lakers,0.809283137,0.190716937
Tue Feb 11 2020,7:00p,Los Angeles Clippers,Philadelphia 76ers,0.578433394,0.421566546
Tue Feb 11 2020,7:00p,Chicago Bulls,Washington Wizards,0.688307226,0.311692774
Tue Feb 11 2020,8:00p,Portland Trail Blazers,New Orleans Pelicans,0.589121282,0.410878718
Tue Feb 11 2020,8:00p,San Antonio Spurs,Oklahoma City Thunder,0.750990152,0.249009818
Tue Feb 11 2020,9:30p,Boston Celtics,Houston Rockets,0.588816226,0.411183804
Wed Feb 12 2020,7:00p,Atlanta Hawks,Cleveland Cavaliers,0.427767932,0.572232068
Wed Feb 12 2020,7:00p,Detroit Pistons,Orlando Magic,0.619111478,0.380888492
Wed Feb 12 2020,7:30p,Toronto Raptors,Brooklyn Nets,0.348662436,0.651337564
Wed Feb 12 2020,7:30p,Milwaukee Bucks,Indiana Pacers,0.30901289,0.690987051
Wed Feb 12 2020,7:30p,Washington Wizards,New York Knicks,0.491350323,0.508649707
Wed Feb 12 2020,8:00p,Portland Trail Blazers,Memphis Grizzlies,0.716996968,0.283003062
Wed Feb 12 2020,8:00p,Charlotte Hornets,Minnesota Timberwolves,0.669863224,0.330136806
Wed Feb 12 2020,8:30p,Sacramento Kings,Dallas Mavericks,0.734552383,0.265447587
Wed Feb 12 2020,9:00p,Golden State Warriors,Phoenix Suns,0.685296655,0.314703345
Wed Feb 12 2020,9:00p,Miami Heat,Utah Jazz,0.547082126,0.452917844
Wed Feb 12 2020,10:00p,Los Angeles Lakers,Denver Nuggets,0.540737748,0.459262252
Thu Feb 13 2020,8:00p,Los Angeles Clippers,Boston Celtics,0.712100863,0.287899166
Thu Feb 13 2020,8:00p,Oklahoma City Thunder,New Orleans Pelicans,0.561844468,0.438155532
Thu Feb 20 2020,7:00p,Milwaukee Bucks,Detroit Pistons,0.255958706,0.744041204
Thu Feb 20 2020,7:30p,Miami Heat,Atlanta Hawks,0.322723925,0.677276075
Thu Feb 20 2020,8:00p,Charlotte Hornets,Chicago Bulls,0.605387509,0.394612491
Thu Feb 20 2020,8:00p,Brooklyn Nets,Philadelphia 76ers,0.699642658,0.300357282
Thu Feb 20 2020,10:00p,Memphis Grizzlies,Sacramento Kings,0.444969147,0.555030823
Thu Feb 20 2020,10:30p,Houston Rockets,Golden State Warriors,0.304160923,0.695839107
Fri Feb 21 2020,7:00p,Dallas Mavericks,Orlando Magic,0.3935211,0.60647887
Fri Feb 21 2020,7:00p,Cleveland Cavaliers,Washington Wizards,0.776414812,0.223585129
Fri Feb 21 2020,7:30p,Indiana Pacers,New York Knicks,0.428140581,0.571859479
Fri Feb 21 2020,7:30p,Phoenix Suns,Toronto Raptors,0.815170705,0.18482925
Fri Feb 21 2020,8:00p,Boston Celtics,Minnesota Timberwolves,0.353981078,0.646018922
Fri Feb 21 2020,8:00p,Denver Nuggets,Oklahoma City Thunder,0.660379052,0.339620978
Fri Feb 21 2020,9:00p,San Antonio Spurs,Utah Jazz,0.713515043,0.286484987
Fri Feb 21 2020,10:30p,Memphis Grizzlies,Los Angeles Lakers,0.752016664,0.247983396
Fri Feb 21 2020,10:30p,New Orleans Pelicans,Portland Trail Blazers,0.644567668,0.355432332
Sat Feb 22 2020,3:30p,Sacramento Kings,Los Angeles Clippers,0.76074326,0.23925668
Sat Feb 22 2020,7:00p,Brooklyn Nets,Charlotte Hornets,0.394562334,0.605437636
Sat Feb 22 2020,7:30p,Dallas Mavericks,Atlanta Hawks,0.30678606,0.69321394
Sat Feb 22 2020,8:00p,Phoenix Suns,Chicago Bulls,0.438592464,0.561407506
Sat Feb 22 2020,8:00p,Cleveland Cavaliers,Miami Heat,0.813990295,0.186009705
Sat Feb 22 2020,8:30p,Philadelphia 76ers,Milwaukee Bucks,0.819186151,0.180813849
Sat Feb 22 2020,9:00p,Houston Rockets,Utah Jazz,0.514094293,0.485905766
Sun Feb 23 2020,3:30p,Boston Celtics,Los Angeles Lakers,0.691925883,0.308074087
Sun Feb 23 2020,6:00p,Minnesota Timberwolves,Denver Nuggets,0.786894619,0.21310541
Sun Feb 23 2020,6:00p,Indiana Pacers,Toronto Raptors,0.802446663,0.197553366
Sun Feb 23 2020,7:00p,Washington Wizards,Chicago Bulls,0.446987897,0.553012073
Sun Feb 23 2020,7:00p,San Antonio Spurs,Oklahoma City Thunder,0.706610203,0.293389827
Sun Feb 23 2020,8:30p,New Orleans Pelicans,Golden State Warriors,0.319234997,0.680765033
Sun Feb 23 2020,9:00p,Detroit Pistons,Portland Trail Blazers,0.723608434,0.276391566
Mon Feb 24 2020,7:00p,Miami Heat,Cleveland Cavaliers,0.290714711,0.709285319
Mon Feb 24 2020,7:00p,Atlanta Hawks,Philadelphia 76ers,0.785558462,0.214441538
Mon Feb 24 2020,7:00p,Milwaukee Bucks,Washington Wizards,0.302837908,0.697162032
Mon Feb 24 2020,7:30p,Orlando Magic,Brooklyn Nets,0.680260599,0.319739372
Mon Feb 24 2020,8:00p,New York Knicks,Houston Rockets,0.840337634,0.159662351
Mon Feb 24 2020,8:30p,Minnesota Timberwolves,Dallas Mavericks,0.790319562,0.209680527
Mon Feb 24 2020,9:00p,Phoenix Suns,Utah Jazz,0.696469784,0.303530246
Mon Feb 24 2020,10:30p,Memphis Grizzlies,Los Angeles Clippers,0.673198581,0.326801449
Tue Feb 25 2020,7:00p,Charlotte Hornets,Indiana Pacers,0.758486986,0.241512984
Tue Feb 25 2020,7:30p,Milwaukee Bucks,Toronto Raptors,0.522437572,0.477562428
Tue Feb 25 2020,8:00p,Oklahoma City Thunder,Chicago Bulls,0.353342026,0.646658003
Tue Feb 25 2020,9:00p,Detroit Pistons,Denver Nuggets,0.783037484,0.216962501
Tue Feb 25 2020,10:00p,New Orleans Pelicans,Los Angeles Lakers,0.752653241,0.247346699
Tue Feb 25 2020,10:00p,Boston Celtics,Portland Trail Blazers,0.490270525,0.509729445
Tue Feb 25 2020,10:30p,Sacramento Kings,Golden State Warriors,0.415879548,0.584120393
Wed Feb 26 2020,7:00p,New York Knicks,Charlotte Hornets,0.483698666,0.516301394
Wed Feb 26 2020,7:00p,Philadelphia 76ers,Cleveland Cavaliers,0.362080693,0.637919307
